TID Lib Viability Chr HeTA TAHRE blood burdock Gene Synonym mean_col status tag1 tag2 tag3 tag4
108378 KK viable 2 -1.247535830749834 -0.6769308800778646 -1.467768244484867 -2.659189921434639 CG3798 Nmda1 -1.5128562191868011 1 0 1 0 1
103631 KK viable 2 -1.5621735564387018 -1.485453957305858 -0.7445866388422978 -2.2484163761906903 CG9325 CG9325 -1.510157632194387 1 0 1 0 1
110728 KK viable 2 -2.1059959935898953 -0.874195296513513 -1.2488155320336316 -1.805714799145888 CG2863 Nle -1.5086804053207319 1 0 1 0 1
44343 GD viable 3 -1.4303906379595868 -0.9409389473699743 -2.6786524501453703 -0.9561666344578934 CG4817 Ssrp -1.5015371674832063 1 0 1 0 1
6308 GD viable 2 -2.8500868785732174 -1.7570821292757868 -1.348430331432143 -0.02484363260740081 CG2714 crm -1.495110742972137 1 0 0 0 1
101256 KK viable 2 0.08909479014169727 -0.22048438790909344 -3.3424919728976876 -2.501558240342566 CG4936 CG4936 -1.4938599527519125 2 0 0 1 1
108230 KK viable 2 -1.2947597437305427 -1.719723983237373 -0.6740805340137451 -2.2654155929184276 CG11307 CG11307 -1.4884949634750222 1 0 0 0 1
104923 KK viable 2 -0.8807261366242765 -1.1314140204937049 -1.768182622892357 -2.173107078467103 CG8066 CG8066 -1.4883574646193602 1 0 0 0 1
101555 KK viable 2 -2.8357951762823235 -2.482109958381233 -0.22154195654830514 -0.38623206591153386 CG10377 Hrb27C -1.481419789280849 2 0 0 1 1
103141 KK viable 2 -1.4901004208453155 -0.5301670150925836 -1.7362199272158536 -2.164512526928405 CG8882 Trip1 -1.4802499725205394 1 0 0 0 1
41023 GD viable 2 -2.1462796441452654 -2.3971286726027006 -1.7003386924002324 0.3283613864249809 CG8019 hay -1.4788464056808044 2 0 0 1 1
105488 KK viable 2 -1.728766438297603 0.016176630617364404 -1.5810689010701162 -2.6214579301611787 CG6764 RpL24-like -1.4787791597278834 1 0 0 0 1
105133 KK lethal 2 -1.7627042889583489 0.28100344390700643 -2.065691738005321 -2.35493878653608 CG10370 Tbp-1 -1.4755828423981858 2 0 0 1 1
103406 KK viable 2 -1.4910850155602409 -0.369657965751144 -2.051467535576276 -1.9705539181297904 CG10212 SMC2 -1.4706911087543628 1 0 0 0 1
104375 KK viable 2 -1.5485830256436655 -0.2742136165626586 -1.7351273249236885 -2.2960371660472045 CG11268 ste14 -1.4634902832943042 1 0 0 0 1
107951 KK sterile 2 -0.6410582451871298 0.33339250741143417 -3.2823129605194103 -2.2617803369960057 CG4621 YL-1 -1.462939758822778 2 0 0 1 1
37549 GD lethal 2 -1.1605422612114678 -1.487614510969119 -2.0560029073257438 -1.1351245279654676 CG6711 Taf2 -1.4598210518679495 1 0 0 0 1
21594 GD lethal 3 -1.1231783635868415 -0.5384530406877382 -1.4317551968062268 -2.7011559561118967 CG11098 Tango1 -1.4486356392981758 1 0 0 0 1
105499 KK viable 2 -0.9555545149477305 -0.08619347496131681 -2.469038094630144 -2.266351506211099 CG3689 CG3689 -1.4442843976875726 2 0 0 1 1
44675 GD viable 3 -1.3923751941913685 -1.2178614707999547 -2.32058173229719 -0.8410321561339987 CG9484 hyd -1.442962638355628 1 0 0 0 1
110240 KK viable 2 -1.1047645564312 -1.44253970593826 -0.9804061370956433 -2.2116542493892246 CG6607 CG6607 -1.434841162213582 1 0 0 0 1
110174 KK viable 2 -0.2821974248419338 -0.44523596126207376 -3.371979036334426 -1.637113809695493 CG2980 thoc5 -1.4341315580334817 1 0 0 0 1
110373 KK viable 2 -1.300132959452528 -0.22689357618281722 -2.4425663393381742 -1.7610777377107372 CG12787 hoe1 -1.432667653171064 1 0 0 0 1
103388 KK viable 2 -2.6827428617369264 -2.963942904206541 -0.298957053347206 0.21952811470226172 CG13410 mRpL35 -1.4315286761471029 2 0 0 1 1
110711 KK viable 2 -2.055544965499996 -0.6152632649099186 -1.5105060284113125 -1.5433148330821829 CG3983 ns1 -1.4311572729758526 1 0 0 0 1
110690 KK viable 2 -1.523454419397212 -2.095308633351858 -0.2781343492873046 -1.799924957697721 CG17446 CG17446 -1.4242055899335238 1 0 0 0 1
18676 GD viable 3 -1.3131254452036094 -0.46812284994225184 -2.5443700137873884 -1.3698644394250843 CG1100 Rpn5 -1.4238706870895834 1 0 0 0 1
109138 KK viable 2 -2.011612258932988 -0.08509869950007592 -1.3656062958709518 -2.218571212659615 CG9354 RpL34b -1.4202221167409077 2 0 0 1 1
105950 KK viable 2 -1.4645849480315314 -0.689158676196059 0.19464893437910102 -3.718855816352723 CG10084 swm -1.4194876265503031 1 0 0 0 1
109627 KK viable 2 -1.9391789771372985 -0.17796129380086775 -1.300412376632582 -2.2545071320963936 CG4062 Aats-val -1.4180149449167854 1 0 0 0 1
110091 KK viable 2 -2.121202967637458 -0.3292309309086129 -1.2907125210693353 -1.928458092307431 CG2807 CG2807 -1.4174011279807093 1 0 0 0 1
100034 KK viable 2 -2.265876446065906 -2.099389171116403 0.2581843350306345 -1.5491228176019578 CG5304 l(2)01810 -1.4140510249384082 2 0 0 1 1
20144 GD viable 2 -1.0510704407995841 -1.1135999145604116 -2.016421154904577 -1.465169728942681 CG12085 pUf68 -1.4115653098018135 1 0 0 0 1
104502 KK viable 2 -1.4471433961746372 -0.2292215964481741 -2.495160418639959 -1.4637558659309235 CG8280 Ef1alpha48D -1.4088203192984234 1 0 0 0 1
104405 KK viable 2 -1.7055592062016134 -0.9094991495090687 -2.2334244266059273 -0.7677624838406237 CG3948 zetaCOP -1.4040613165393083 1 0 0 0 1
100283 KK viable 2 -1.2173429899806663 -0.8417532866818882 -2.2580046803287166 -1.2921767807371847 CG5784 Mapmodulin -1.402319434432114 1 0 0 0 1
108582 KK viable 2 -1.718452152500486 -0.14353140849851873 -1.6304295018099006 -2.0870224127230057 CG42641 Rpn3 -1.3948588688829777 1 0 0 0 1
110102 KK sterile 2 -0.8643696123193013 -0.6506704539326092 -2.153549278590711 -1.892199204420463 CG10279 Rm62 -1.390197137315771 1 0 0 0 1
101521 KK viable 2 -1.9865413243648846 -0.11170349743881915 -1.42700977754063 -2.026489215628449 CG7238 sip1 -1.3879359537431957 1 0 0 0 1
106136 KK viable 2 -1.6051836195239941 -0.0838210010077391 -2.2326279870056056 -1.6254714167492508 CG4579 Nup154 -1.3867760060716474 1 0 0 0 1
100561 KK viable 2 -1.6088163969795564 -0.05951827218277556 -1.654472530798777 -2.1789116581372645 CG11981 Prosbeta3 -1.3754297145245933 1 0 0 0 1
6872 GD viable 3 -1.191602175892859 -1.2761157935680396 -0.6762435072407883 -2.3284357327617915 CG2003 CG2003 -1.3680993023658696 1 0 0 0 1
102016 KK viable 2 -2.464283957921043 0.008146747984484849 -1.9357958054422597 -1.0720108255375471 CG1519 Prosalpha7 -1.3659859602290911 1 0 0 0 1
110514 KK viable 2 -0.9721034927283808 -0.6441691185879879 -1.5526958438971283 -2.2864623269465616 CG12131 Adam -1.3638576955400146 1 0 0 0 1
103559 KK viable 2 -2.032385715330264 -0.16506267170813313 -1.7524247873950995 -1.4895264276171019 CG9677 Int6 -1.3598499005126496 1 0 0 0 1
33112 GD viable 3 -1.3410394584993612 -0.47191171694237666 -1.4401177795189466 -2.179568812607112 CG31136 Syx1A -1.3581594418919491 1 0 0 0 1
29501 GD viable 3 -1.5156145859376615 -1.090176290021371 -2.3738196109068745 -0.4411997770568494 CG17801 CG17801 -1.355202565980689 1 0 0 0 1
108845 KK viable 2 -0.7153704317664197 0.3945329337334546 -2.418702974355938 -2.6539309585129813 CG12743 otu -1.348367857725471 2 0 0 1 1
104322 KK viable 2 -0.40557902756145303 -0.4109499462195627 -3.6118995536567806 -0.9225885389755606 CG15532 hdc -1.3377542666033393 1 0 0 0 1
105978 KK viable 2 -0.9941461716843242 -0.7470478824874744 -1.552839819609462 -2.0561236288483737 CG9854 hrg -1.3375393756574085 1 0 0 0 1
108259 KK viable 2 -1.6163437102225624 -0.6608931708178343 -0.9734206816858746 -2.046288038044835 CG10603 mRpL13 -1.3242364001927767 1 0 0 0 1
107653 KK viable 2 -2.435996187512259 0.08189032519701292 -1.4208631779058656 -1.5138379310115244 CG5706 CG5706 -1.322201742808159 1 0 0 0 1
110179 KK viable 2 -1.6074871276052978 -0.023477674930838764 -1.4487793536242852 -2.192254890563231 CG9305 CG9305 -1.3179997616809132 1 0 0 0 1
8269 GD viable 3 -0.9313550773723877 -0.6748999967520368 -2.0180999587062574 -1.6408081890485493 CG5123 W -1.3162908054698077 1 0 0 0 1
108633 KK viable 2 -1.2038809775125054 -0.41684818023442505 -1.5491456575781561 -2.0613897462980755 CG11596 CG11596 -1.3078161404057904 1 0 0 0 1
37329 GD viable 3 -1.8013879477164627 -2.102756737552866 -0.056939692420841355 -1.2461569833421522 CG31522 CG31522 -1.3018103402580805 1 0 0 0 1
102783 KK viable 2 -1.1700939231863239 -2.0738621499557595 -0.04240985694669968 -1.919101648781411 CG42701 Cng -1.3013668947175485 1 0 0 0 1
101498 KK viable 2 -2.1822753422796324 0.3545634151648255 -1.6186777112276105 -1.7304089974237546 CG6066 CG6066 -1.294199658941543 1 0 0 0 1
105264 KK viable 2 -1.1596541992788838 -0.729107467959483 -1.1903203542871363 -2.0591838338627184 CG7957 MED17 -1.2845664638470553 1 0 0 0 1
39808 GD viable 3 -0.8749352094434479 -0.8997008282249445 -2.665893703848754 -0.6973197016266885 CG32604 l(1)G0007 -1.2844623607859587 1 0 0 0 1
101549 KK viable 2 -0.9883802897223174 -0.19900982773179088 -2.4063273338871967 -1.539731211843685 CG13608 mRpS24 -1.2833621657962475 1 0 0 0 1
106153 KK viable 2 -0.46937668728680293 -0.7573430531580443 -2.0609221308910297 -1.8421972295120026 CG2914 Ets21C -1.28245977521197 1 0 0 0 1
105625 KK viable 2 -1.4542864561210134 -0.04103451552236412 -1.5904685057051082 -2.0354207935752298 CG13185 CG13185 -1.2803025677309288 1 0 0 0 1
105152 KK viable 2 -1.3716407831888302 -2.05787536957485 -0.2875763871716335 -1.3794331072451322 CG15148 btv -1.2741314117951115 1 0 0 0 1
107368 KK viable 2 -1.5673893745320253 0.0072383832372969244 -2.091012764345088 -1.3943955823246794 CG11416 uri -1.261389834491124 1 0 0 0 1
106368 KK sterile 2 -2.075722393537551 -1.482009961491012 -0.944498126211926 -0.5374337386884367 CG14306 CG14306 -1.2599160549822315 1 0 0 0 1
104805 KK sterile 2 -1.0222124970314443 -0.3766081492372873 -2.0709878468107075 -1.5490050099306172 CG17202 CG17202 -1.2547033757525141 1 0 0 0 1
101656 KK viable 2 -1.760191232789674 1.0394930207826585 -1.9322789498791126 -2.351649524636243 CG18124 mTTF -1.2511566716305929 1 0 0 0 1
110333 KK viable 2 -1.5131707138309756 -0.7169615726811468 -2.153796125478024 -0.5880148494508168 CG12792 l(2)09851 -1.2429858153602407 1 0 0 0 1
21049 GD viable 3 -1.4091276889527728 -0.43630510023970626 -2.2025575442910097 -0.9231644678424267 CG7728 CG7728 -1.2427887003314788 1 0 0 0 1
105838 KK viable 2 -1.137333905907351 -0.5798226770023865 -1.1502525311077987 -2.1019853515997227 CG4236 Caf1 -1.2423486164043147 1 0 0 0 1
30140 GD viable 3 -1.457163200244154 0.20124663200831436 -2.2326067705229433 -1.4559824498055038 CG6249 Csl4 -1.2361264471410718 1 0 0 0 1
109815 KK viable 2 -0.27863434568885576 0.586219596711221 -4.462667956509634 -0.7622639074513703 CG1406 U2A -1.2293366532346597 1 0 0 0 1
110214 KK viable 2 -1.342848947751078 0.050465284118912136 -1.4102941159551015 -2.195463725278501 CG1973 yata -1.2245353762164422 1 0 0 0 1
107923 KK viable 2 -1.4910302003803937 -1.0467106556478365 -2.04684815637014 -0.2927267025499627 CG8637 trc -1.2193289287370832 1 0 0 0 1
107827 KK viable 2 -1.4381193011188413 0.6795526130330494 -1.5230364186940968 -2.5498913556891534 CG32708 CG32708 -1.2078736156172605 1 0 0 0 1
102885 KK viable 2 0.21452457537680583 0.31051502323929997 -3.0518869193255673 -2.303098739163646 CG15319 nej -1.207486514968277 2 0 0 1 1
110321 KK viable 2 -1.4784855102885748 -0.1004316495783853 -2.5460288364374226 -0.6883589927499043 CG10480 Bj1 -1.2033262472635717 1 0 0 0 1
100270 KK viable 2 -0.8464720169182273 -1.0782713074239885 -0.7332065072983708 -2.1490057587496585 CG8801 CG8801 -1.2017388975975614 1 0 0 0 1
108840 KK viable 2 -1.3884331612238607 0.4290433738236974 -1.3929665133205373 -2.4353266437435432 CG14788 ns3 -1.196920736116061 1 0 0 0 1
30129 GD viable 3 -1.2350364495282378 0.43765403481823667 -1.8092359707831847 -2.180095621634456 CG6171 CG6171 -1.1966785017819104 1 0 0 0 1
106497 KK viable 2 -0.7285819978407324 -0.7655139188399711 -2.704954480785735 -0.58754809197124 CG11486 CG11486 -1.1966496223594196 1 0 0 0 1
108248 KK viable 2 -1.264401349558519 0.1656894678914944 -1.6586454009868568 -2.02714321199243 CG13900 CG13900 -1.1961251236615777 1 0 0 0 1
8609 GD viable 2 -1.0111812458941591 -0.6027629235771986 -1.1510421370267487 -2.0155091463251074 CG9338 CG9338 -1.1951238632058034 1 0 0 0 1
105739 KK viable 2 -0.4932458005847365 -0.4414159211962573 -3.169616997586114 -0.67199379628843 CG3291 pcm -1.1940681289138846 1 0 0 0 1
110215 KK viable 2 -2.136081502605494 0.3786642931153467 -0.8193271121614901 -2.1910074204093704 CG13281 Cas -1.191937935515252 2 0 0 1 1
110324 KK viable 2 -2.508484657960058 -2.6297660720923166 0.5379992744104559 -0.16041825943562416 CG1490 Usp7 -1.1901674287693857 2 0 0 1 1
15580 GD lethal 3 -0.9303673109952583 -0.335277939549374 -1.1162739493509706 -2.376833447608699 CG3246 CG3246 -1.1896881618760755 1 0 0 0 1
107317 KK viable 2 -1.4673181874891488 -2.0914545805427935 0.29507926951776814 -1.4624599908347478 CG4428 Atg4 -1.1815383723372306 1 0 0 0 1
19153 GD viable 2 -0.885240020211098 -0.6474835039513364 -2.055846883980901 -1.1288690665152605 CG1575 CG1575 -1.179359868664649 1 0 0 0 1
100452 KK viable 2 -2.1311776659771446 -1.7888193966093182 -0.6558046999571422 -0.13958550077883405 CG11839 CG11839 -1.1788468158306098 1 0 0 0 1
24354 GD viable 2 -0.9903634462789236 -0.15615132613429097 -2.079300132338616 -1.47637056969323 CG2331 TER94 -1.1755463686112653 1 0 0 0 1
105605 KK viable 2 -1.483332939574443 -0.2330834674918739 -0.931651268022905 -2.033958554169835 CG6501 ns2 -1.1705065573147642 1 0 0 0 1
34290 GD viable 2 -0.2975620631551394 -1.2563776238061404 -0.9540944492918366 -2.1656643599919305 CG3730 csul -1.1684246240612617 1 0 0 0 1
26544 GD viable 3 -1.537916900807586 1.1597831922683133 -2.0742232363735797 -2.216965838925758 CG4510 Surf6 -1.1673306959596526 2 0 0 1 1
103632 KK viable 2 -2.3093155501596763 1.298373636627423 -2.3942078589733082 -1.2260787492220486 CG12141 Aats-lys -1.1578071304319026 2 0 0 1 1
104184 KK viable 2 0.2679644597306546 0.8980912109361113 -4.2355569958138934 -1.5489887619083387 CG17143 thoc7 -1.1546225217638666 1 0 0 0 1
101358 KK viable 2 -1.3251910426740778 -1.4574248364558122 0.17429542546629723 -2.007478721233602 CG1044 dos -1.1539497937242986 1 0 0 0 1
21784 GD viable 3 -1.4706667397792055 -0.3509831906009083 -2.0883581057289473 -0.7000576920218333 CG4076 Nufip -1.1525164320327237 1 0 0 0 1
110759 KK viable 2 -0.7197687070687402 -0.1294335575145077 -1.5343463504569272 -2.1428976768167463 CG6743 Nup107 -1.1316115729642304 1 0 0 0 1
105101 KK viable 2 -0.8569507703208981 -0.018971155541019052 -1.4199453591758022 -2.2168868328513107 CG1512 Cul-2 -1.1281885294722576 1 0 0 0 1
109305 KK viable 2 -1.6986547191860737 0.6395186035340963 -1.1729280415520558 -2.2676131995221116 CG8114 pbl -1.1249193391815362 1 0 0 0 1
107516 KK viable 2 -1.4026692834403311 0.09501674641968011 -1.0989804583548215 -2.035502178910788 CG6874 HipHop -1.1105337935715651 1 0 0 0 1
101826 KK viable 2 -0.7411848966807266 -0.5198794355353781 -0.9964803905407975 -2.1298862833978367 CG12971 CG12971 -1.0968577515386848 1 0 0 0 1
110108 KK viable 2 -0.34692578260489754 -0.6858835033365479 -2.1425712861411776 -1.1705352860454132 CG1740 Ntf-2 -1.086478964532009 1 0 0 0 1
16453 GD viable 2 -1.587697415749647 -2.3674587549769845 0.4708923986806711 -0.8483720432325543 CG4998 CG4998 -1.0831589538196287 1 0 0 0 1
107470 KK viable 2 -0.40958020108380666 -1.5747333744973402 -0.18235764082594522 -2.147441382918869 CG30076 CG30076 -1.0785281498314903 1 0 0 0 1
108214 KK viable 2 -0.9313398782161132 -0.07164325458256243 -0.9542653291892456 -2.354044341547166 CG4206 Mcm3 -1.0778232008837718 1 0 0 0 1
102495 KK viable 2 -0.43292009036748585 0.161790111980837 -2.7430215417140347 -1.2922024811982753 CG42233 CG42233 -1.0765885003247397 1 0 0 0 1
7681 GD sterile 2 -1.17425400954683 -0.5340534470475198 -0.41483752005526636 -2.102223742566599 CG31705 CG31705 -1.0563421798040538 1 0 0 0 1
100718 KK viable 2 -2.2322249871735425 -2.1871678565620094 -0.40978105550613575 0.6183415728148143 CG6677 ash2 -1.0527080816067182 2 0 0 1 1
27680 GD viable 2 -0.5886657926603283 -0.3106344465878911 -2.320299256456152 -0.9739835096003164 CG6603 Hsc70Cb -1.048395751326172 1 0 0 0 1
110758 KK viable 2 -0.9241743217649978 -0.02881790402676454 -2.1329744520973244 -1.075871439557554 CG31957 CG31957 -1.04045952936166 1 0 0 0 1
106250 KK viable 2 -0.5601247706245848 0.12469981794806705 -2.797026018872244 -0.9259332407689692 CG4933 CG4933 -1.0395960530794328 1 0 0 0 1
101471 KK viable 2 -1.0940120449071578 -0.8099216589421679 -0.050590272111307906 -2.187912908906014 CG30476 ave -1.0356092212166619 1 0 0 0 1
108900 KK viable 2 -2.709338379724949 -2.833710276205472 -0.31326702209227675 1.7143812990417593 CG5637 nos -1.0354835947452345 2 0 0 1 1
104562 KK viable 2 -2.040130847631934 -0.44264424298080435 -0.935315498538531 -0.7224078870599179 CG9946 eIF-2alpha -1.0351246190527967 1 0 0 0 1
47248 GD viable 3 -2.0603467083209503 -2.106411592573235 -0.13728410088229268 0.1663801911243563 CG42265 CG42265 -1.0344155526630303 2 0 0 1 1
100587 KK viable 2 -0.7723588201023258 -0.5140723536239321 -0.666983866368693 -2.172215737962358 CG1007 emc -1.0314076945143271 1 0 0 0 1
106838 KK viable 2 -1.100059330525151 0.47205218889042444 -1.3326898642427893 -2.1619157280106274 CG11246 Rpb8 -1.0306531834720358 1 0 0 0 1
103622 KK viable 2 -2.300077322429599 -2.3495866462340147 0.7895703398521963 -0.25895912158896417 CG31852 Tap42 -1.0297631876000954 2 0 0 1 1
107723 KK viable 2 -1.0095792348428285 0.38122835556961404 -1.3091411973861278 -2.1811775084013942 CG9998 U2af50 -1.029667396265184 1 0 0 0 1
107815 KK viable 2 -3.1155006337466022 0.22612706272756042 -1.5931903059058927 0.3656911697960426 CG16983 skpA -1.029218176782223 1 0 0 0 1
35343 GD viable 2 -1.0993404898779833 0.47869760946961476 -2.3013182004247703 -1.188400911317142 CG8108 CG8108 -1.0275904980375703 1 0 0 0 1
107072 KK viable 2 -0.6133686046180494 0.08262323662515679 -1.0847912803011066 -2.4568018979532567 CG6502 E(z) -1.018084636561814 1 0 0 0 1
108730 KK viable 2 -1.6901194479217334 1.61938137159811 -2.0956709319026814 -1.8943049510038905 CG2960 RpL40 -1.0151784898075489 1 0 0 0 1
102306 KK viable 2 -1.1785981247270874 -0.12233418698151705 -0.6946413713761488 -2.0624186030976555 CG9273 RPA2 -1.0144980715456022 1 0 0 0 1
109928 KK viable 2 -0.3770856084229523 -0.1119209699294526 -2.9431425479972835 -0.6225645417399197 CG32132 CG32132 -1.013678417022402 1 0 0 0 1
110264 KK viable 2 -0.8768304185436064 -2.038216417558472 -0.2693378711238349 -0.7604899706239459 CG42803 gpp -0.9862186694624648 1 0 0 0 1
49822 GD viable 3 -2.943097220495515 -3.545133714701342 0.7909469351022241 1.7693690346045574 CG9958 snapin -0.9819787413725188 2 0 0 1 1
105181 KK viable 2 -2.2900732537426842 -2.512152299325684 0.3555615750238469 0.5599621298123171 CG7398 Trn -0.9716754620580511 2 0 0 1 1
110724 KK viable 2 -1.3269178733918843 0.7576847117104236 -1.2203947458718842 -2.072062143873907 CG3284 RpII15 -0.9654225128568129 1 0 0 0 1
28140 GD lethal 3 -0.8395498454866099 -0.03639562197892717 -2.1916393149151814 -0.7691573766970715 CG9805 eIF3-S10 -0.9591855397694475 1 0 0 0 1
107719 KK viable 2 -1.0017224332011916 -2.380118340642223 1.4021421846991131 -1.7933832432953518 CG6845 CG6845 -0.9432704581099133 1 0 0 0 1
108952 KK viable 2 -0.9703265470821498 -0.166269973497402 -0.4905751996021881 -2.138435406353562 CG3171 Tre1 -0.9414017816338255 1 0 0 0 1
108573 KK viable 2 -1.2133401830978057 0.8014325694290303 -0.8874592252188075 -2.4518944871453208 CG3416 Mov34 -0.9378153315082259 1 0 0 0 1
17000 GD viable 2 -1.306824398916821 0.2772839683365214 -2.058197295398093 -0.6245130136505704 CG10805 l(2)k09022 -0.9280626849072408 1 0 0 0 1
100078 KK viable 2 -0.27397034831859557 -2.793312797233792 -0.61531733293929 -2.588995479102922e-4 CG5490 Tl -0.920714844509897 1 0 0 0 1
105354 KK viable 2 0.18482009465670002 0.3996022956692946 -2.7595661499780086 -1.450774233925951 CG2925 noi -0.9064794983944913 1 0 0 0 1
101442 KK viable 2 -2.2540831645480894 0.06633281064648822 -1.447813648690488 0.04848020079582034 CG5242 mRpL40 -0.8967709504490672 1 0 0 0 1
103581 KK viable 2 -0.4811546036230057 -0.7409734792499396 -2.082792091100012 -0.2708363029466038 CG31992 gw -0.8939391192298902 1 0 0 0 1
25909 GD viable 3 0.37107675244001387 0.15443601311058897 -2.4852815760865568 -1.6143645824334683 CG31917 CG31917 -0.8935333482423555 1 0 0 0 1
2713 GD viable 3 -0.4934782969235261 0.24194831280286108 -1.2175581616450017 -2.086382688543366 CG30156 CG30156 -0.8888677085772582 1 0 0 0 1
47391 GD viable 2 -0.5828098198939909 0.18839647916729302 -2.106073977186837 -1.017139896512182 CG10414 Atac2 -0.8794068036064293 1 0 0 0 1
109430 KK viable 2 0.05652311238707792 -0.2074090546156165 -2.553971688187347 -0.7723741619456163 CG16784 pr -0.8693079480903755 1 0 0 0 1
101057 KK viable 2 -2.893609773247884 -0.4981095627200815 1.2262186499743661 -1.2915203947466216 CG32152 CG32152 -0.8642552701850552 1 0 0 0 1
108871 KK viable 2 0.08642643371558717 0.1432929671095716 -3.1977491407572307 -0.45605172781033 CG7351 PCID2 -0.8560203669356005 1 0 0 0 1
29337 GD viable 2 -0.4523563005590426 0.18705985240944145 -2.059658285637601 -1.0923938455790434 CG9938 Ndc80 -0.8543371448415613 1 0 0 0 1
100050 KK viable 2 0.346470568112025 -3.033001742610225 0.8611804521778711 -1.580517015100618 CG4827 veil -0.8514669343552367 1 0 0 0 1
108097 KK viable 2 -0.5044432497516175 0.3791644395923886 -1.0917068488293662 -2.1733375336763636 CG16908 CG16908 -0.8475807981662397 1 0 0 0 1
106121 KK viable 2 -0.5605728643277449 0.32309857216639953 -1.0783830653465003 -2.069495033141234 CG7441 CG7441 -0.84633809766227 1 0 0 0 1
100529 KK viable 2 -2.7290011643615526 -1.5843609794724565 -0.21617271548613126 1.1792619593546585 CG18468 Lhr -0.8375682249913705 1 0 0 0 1
30643 GD viable 3 -0.23542497618916206 0.19538843640318798 -3.5042732959169083 0.23516222583068497 CG33169 CG33169 -0.8272869024680494 1 0 0 0 1
100817 KK viable 2 -2.107055342515765 -2.061682640918886 -0.37444050992344957 1.2609049731748037 CG4429 Rbp2 -0.8205683800458243 2 0 0 1 1
108090 KK viable 2 -0.3241748580795666 -0.08646695998670552 -2.714616078211104 -0.042069178495881925 CG31855 CG31855 -0.7918317686933145 1 0 0 0 1
100827 KK viable 2 -2.134630962787285 -1.3902137512616095 -0.5880600388476915 0.9839604017421584 CG32554 CG32554 -0.782236087788607 1 0 0 0 1
101309 KK sterile 2 -1.1101408121932224 -0.41546570022696433 -2.563255470045724 0.9601888391679098 CG5041 Tfb4 -0.7821682858245003 1 0 0 0 1
100564 KK viable 2 -0.9362133429308321 -0.1289719875098853 -3.0425202663197286 0.9857076300350729 CG2158 Nup50 -0.7804994916813432 1 0 0 0 1
109441 KK viable 2 -0.28844759092481664 0.7200003898000361 -1.4447785930729595 -2.0736770475001225 CG12237 CG12237 -0.7717257104244657 1 0 0 0 1
104781 KK viable 2 -1.0265131376976406 1.2938937182094599 -1.1551426704161307 -2.1146551008033505 CG15697 RpS30 -0.7506042976769155 1 0 0 0 1
106701 KK viable 2 0.1986143573949164 -0.19998738365110258 -2.038433465482802 -0.8090198285597915 CG4013 Smr -0.712206580074695 1 0 0 0 1
107267 KK viable 2 -0.7030243922997386 -0.505677121681562 -2.021881825708335 0.4219343349288759 CG5642 CG5642 -0.7021622511901899 1 0 0 0 1
110208 KK viable 2 -0.4552455456769943 -0.329764528983951 -2.0827414197533525 0.09506263755332577 CG6815 bor -0.693172214215243 1 0 0 0 1
104475 KK viable 2 -0.4177712843691951 -2.2642013653031117 0.24045627435980405 -0.3236562911237631 CG17146 Adk1 -0.6912931666090665 1 0 0 0 1
108546 KK viable 2 -2.2278596261001953 -0.8440113487922563 -0.2212563750274525 0.5320100375094925 CG42574 CG42574 -0.6902793281026028 1 0 0 0 1
100902 KK lethal 2 0.32041700180224025 1.3194757658043976 -3.6021196024608955 -0.7431573015100336 CG2678 CG2678 -0.6763460340910727 1 0 0 0 1
29113 GD viable 1 0.8179393292681627 0.16279914272028612 -1.1233203509418446 -2.5548030792660423 CG9412 rin -0.6743462395548595 1 0 0 0 1
100686 KK viable 2 0.648490349917799 0.7707214851943919 -1.5151404420368644 -2.4380613469536585 CG5970 cbc -0.633497488469583 1 0 0 0 1
100936 KK viable 2 -0.28059629211115544 0.06343916996177204 -2.411370302911985 0.14475346325538221 CG12945 CG12945 -0.6209434904514965 1 0 0 0 1
46646 GD viable 2 -2.1757703276870144 -1.438066524220738 0.22688954856196458 0.9287803006438661 CG42687 CoRest -0.6145417506754804 1 0 0 0 1
106947 KK viable 2 0.042889281116302 0.020064650293140456 -2.3292546958125504 -0.17251668945358475 CG1695 CG1695 -0.6097043634641732 1 0 0 0 1
100307 KK viable 2 0.1549016423510572 0.6915360893693869 -2.2694111447210337 -0.9116798808713051 CG7946 CG7946 -0.5836633234679737 1 0 0 0 1
105991 KK viable 2 0.3489181874504238 0.42060094459999575 -2.9280485159425624 -0.13649987597054428 CG10306 CG10306 -0.5737573149656718 1 0 0 0 1
21293 GD viable 1 0.7315698475665993 -1.7891127248445533 1.1066042607713948 -2.2767989437571337 CG31048 CG31048 -0.5569343900659232 1 0 0 0 1
104421 KK viable 2 -0.272142421501823 0.5320981720184084 -2.140588222098829 -0.3271957054089911 CG10693 slo -0.5519570442478087 1 0 0 0 1
101196 KK viable 2 -0.004485909868931852 -0.28021052146878195 0.25096734541358 -2.149286959414336 CG5726 CG5726 -0.5457540113346174 1 0 0 0 1
33514 GD viable 2 -0.42666134085768864 0.8063598668959037 -2.093671889853903 -0.3332307753539639 CG2263 CG2263 -0.511801034792413 1 0 0 0 1
52066 GD viable 1 -6.194159798730202e-4 0.6717090715756197 -0.6439899688161247 -2.014771810757708 CG5630 CG5630 -0.49691803099452153 1 0 0 0 1
